NA2O(WT%),MGO(WT%),AL2O3(WT%),SIO2(WT%),P2O5(WT%),K2O(WT%),CAO(WT%),TIO2(WT%),MNO(WT%),FEOT(WT%),RB(PPM),V(PPM),CR(PPM),CO(PPM),NI(PPM),BA(PPM),SR(PPM),Y(PPM),ZR(PPM),NB(PPM),LA(PPM),CE(PPM),PR(PPM),ND(PPM),SM(PPM),EU(PPM),GD(PPM),TB(PPM),DY(PPM),HO(PPM),ER(PPM),YB(PPM),LU(PPM),HF(PPM),TA(PPM),TH(PPM),TECTONIC SETTING,longitude,latitude,AGE,PUBLICATION_YEAR
3.48,7.23,15.88,52.79,0.18,0.23,10.37,1.62,,9.48,2.3,273.0,211.0,39.0,118.0,27.0,184.0,37.8,123.4,4.5,5.36,15.26,2.45,12.42,4.13,1.46,5.42,0.96,6.09,1.31,3.71,3.6,0.54,3.03,0.294,0.354,BACK-ARC_BASIN,144.54,19.45,,1998; 2005
2.58,7.33,16.33,50.32,0.12,0.19,11.83,1.35,0.14,,3.0,,139.0,,52.0,36.0,165.0,25.0,81.0,1.0,,13.0,,,,,,,,,,,,,,,BACK-ARC_BASIN,-177.862,-18.568,,1994
3.01,4.8,15.54,51.14,0.16,0.49,9.23,1.41,,9.81,6.2,342.0,22.0,30.8,33.0,134.0,272.0,33.6,106.2,1.96,7.02,16.9,2.71,13.0,3.91,1.43,4.55,0.86,5.43,1.16,3.42,3.34,0.52,2.83,0.126,0.636,BACK-ARC_BASIN,143.05,21.83,PROTEROZOIC,1983; 1990; 2005
3.27,10.19,16.2,51.57,0.21,0.56,8.15,1.43,0.12,,4.0,289.0,216.0,,88.0,133.0,279.0,22.0,100.0,11.0,,35.0,,,,,,,,,,,,,,,BACK-ARC_BASIN,138.231,40.19,,1992; 1992
2.7,7.61,16.26,49.53,0.14,0.11,11.76,1.31,0.15,9.16,2.0,,275.0,,110.0,18.0,158.0,30.0,95.0,3.0,3.3,12.0,,,,1.29,,0.74,,,,,,2.44,,1.0,BACK-ARC_BASIN,137.44,29.328,,1980; 1981
2.8,6.94,16.2,49.9,0.14,0.14,12.01,1.4,0.14,,1.0,,263.0,,102.0,23.0,165.0,34.0,101.0,4.0,5.0,13.0,,,,,,,,,,,,,,2.0,BACK-ARC_BASIN,137.441,29.3275,,1980
2.5,7.26,17.65,51.94,0.12,0.3,11.32,0.92,0.14,7.33,3.03,275.0,215.0,37.3,84.0,40.0,166.0,33.1,110.8,3.99,4.72,13.89,2.19,10.85,3.57,1.25,4.23,0.79,5.37,1.14,3.27,3.18,0.49,2.7,0.26,0.38,BACK-ARC_BASIN,-29.5,-56.5,,2000
3.12,6.0,18.14,48.06,0.7,1.95,8.85,1.97,0.14,,21.7,206.0,132.0,,,319.0,555.0,34.9,167.0,40.1,27.4,46.7,5.79,25.1,5.44,1.94,5.62,0.91,5.23,1.12,3.24,2.99,0.47,3.71,2.86,2.95,BACK-ARC_BASIN,136.378,30.347,,2009
2.7,6.12,16.2,49.6,0.18,0.26,13.46,1.24,0.14,7.79,4.0,,220.0,,45.0,37.0,186.0,33.0,84.0,3.0,3.0,10.0,,,,1.22,,0.64,,,,,,2.23,,0.0,BACK-ARC_BASIN,136.057,28.983,,1980; 1981
3.1,7.46,16.52,49.3,0.4,1.0,10.43,2.28,0.15,,22.0,226.0,193.0,35.0,109.0,250.0,314.0,28.8,161.0,30.3,22.5,32.93,3.96,23.2,4.12,1.69,4.46,0.7,5.3,0.74,2.5,2.35,0.26,2.85,2.36,,BACK-ARC_BASIN,173.92,-17.0,,1994; 1994
2.88,9.42,15.37,49.0,0.25,0.37,10.47,1.8,0.18,,6.2,250.0,299.0,42.0,184.0,80.0,250.0,,,,,,,,,,,,,,,,,,,,BACK-ARC_BASIN,174.147,-21.034,,1991
2.53,8.24,16.0,48.9,0.11,0.1,11.86,1.2,0.15,,3.0,,299.0,,127.0,29.0,199.0,27.0,83.0,2.0,3.0,10.0,,,,,,,,,,,,,,1.0,BACK-ARC_BASIN,137.441,29.3275,,1980
2.93,7.03,18.7,49.2,0.17,0.3,10.5,1.08,0.11,,0.0,,199.0,32.0,,,250.0,28.0,81.0,,5.6,10.9,,,1.9,1.04,,0.0,3.0,,,1.0,0.26,0.0,0.0,0.0,BACK-ARC_BASIN,12.993,39.728,MIOCENE,1977
2.61,9.16,15.8,48.8,0.12,0.06,10.9,1.18,0.15,,,,293.0,,122.0,23.0,142.0,26.0,85.0,1.0,2.0,13.0,,,,,,,,,,,,,,1.0,BACK-ARC_BASIN,137.441,29.3275,,1980
2.89,5.33,17.4,48.18,0.18,0.16,12.06,1.62,0.17,,0.0,346.0,244.0,36.0,80.0,,136.0,41.0,125.0,0.0,3.9,10.0,1.7,10.0,4.1,1.3,5.2,1.0,7.9,1.5,4.1,3.7,0.6,2.7,,,BACK-ARC_BASIN,139.68,17.145,,1978
3.21,5.59,16.26,52.36,0.24,0.69,10.07,1.19,0.15,7.59,15.4,258.0,79.0,27.0,43.0,228.0,281.0,27.5,92.0,6.94,8.36,20.69,2.9,13.51,3.73,1.27,4.12,0.73,4.55,0.94,2.68,2.64,0.41,2.38,0.43,1.15,BACK-ARC_BASIN,-30.278,-56.114,,2000
1.56,7.34,16.0,50.6,0.06,0.16,12.7,0.77,0.16,11.2,2.94,,,,53.0,56.0,137.0,15.4,27.5,0.4,1.7,4.7,0.76,4.3,1.5,0.61,2.1,0.39,2.6,0.59,1.7,1.7,0.26,0.93,0.03,0.14,BACK-ARC_BASIN,-176.611,-22.1402,,1998; 1990
2.25,5.35,17.08,50.16,0.15,0.51,10.4,0.85,0.18,,14.8,335.0,8.3,38.8,8.9,126.0,284.0,19.3,53.8,2.34,7.1,15.8,2.1,9.4,2.48,0.91,2.85,0.482,2.96,0.623,1.83,1.78,0.268,1.39,0.135,1.47,BACK-ARC_BASIN,123.75,25.0,,2017
2.38,7.1,13.96,50.74,0.11,0.05,11.29,1.29,0.2,,,422.0,135.0,52.0,70.0,,72.0,34.0,69.0,1.3,,,,,,,,,,,,,,,,,BACK-ARC_BASIN,150.034,-3.389,,1997
1.9,11.64,14.8,49.85,0.06,0.08,12.94,0.61,0.17,8.72,,201.0,619.0,47.0,822.0,,147.0,,,,,,,,,,,,,,,,,,,,BACK-ARC_BASIN,-176.125,-18.625,,1990
2.33,7.7,17.21,51.26,0.15,0.61,11.18,0.76,0.14,,11.09,,,,92.2,120.3,309.0,18.0,57.7,1.89,6.61,14.43,1.97,9.74,2.53,0.91,2.97,0.5,3.12,0.66,1.84,1.79,0.27,1.79,0.14,0.763,BACK-ARC_BASIN,144.775,14.5998,,2011
2.42,7.81,15.0,49.5,0.1,0.13,11.97,1.49,0.21,,3.4,260.0,258.0,42.0,68.0,60.0,122.0,,,,,,,,,,,,,,,,,,,,BACK-ARC_BASIN,174.177,-21.175,,1991
1.14,10.51,14.45,52.3,0.06,0.2,11.68,0.6,0.18,9.3,8.0,288.0,945.0,,166.0,55.0,139.0,13.0,28.0,1.0,,6.0,,,,,,,,,,,,,,,BACK-ARC_BASIN,-176.775,-20.709,,1994; 1992
3.3,8.39,14.5,50.2,0.14,0.31,12.14,1.2,0.18,8.41,0.0,,254.0,,99.0,22.0,184.0,27.0,95.0,1.0,8.0,7.0,,6.0,,,,,,,,,,,,0.0,BACK-ARC_BASIN,145.18,17.912,,1980
2.86,6.79,17.61,50.02,0.17,0.16,11.73,1.05,0.15,,2.0,224.0,,,56.0,37.0,154.0,26.0,82.0,2.0,,,,,,,,,,,,,,,,,BACK-ARC_BASIN,-177.862,-18.568,,1994
1.4,8.79,15.72,48.56,0.07,0.07,12.37,1.12,0.18,,0.6,,309.0,46.6,140.0,,101.2,29.3,63.0,1.2,0.85,4.2,,6.39,2.5,1.01,,0.616,,,,2.8,,1.63,0.068,0.072,BACK-ARC_BASIN,-176.372,-18.6738,,1990
2.56,6.79,14.21,50.59,0.15,0.09,11.28,1.75,0.2,12.62,,349.0,206.0,,85.0,24.0,84.0,31.0,98.0,,3.0,9.29,,10.23,3.35,1.28,5.46,,6.7,,4.38,3.92,0.64,2.7,,,BACK-ARC_BASIN,177.476,-16.313,,1990
2.6,7.17,16.1,49.7,0.1,0.21,12.34,1.23,0.13,,5.0,,304.0,,117.0,28.0,167.0,27.0,88.0,4.0,4.0,9.0,,,,,,,,,,,,,,5.0,BACK-ARC_BASIN,137.441,29.3275,,1980
2.27,5.37,15.31,52.15,0.11,0.33,10.53,1.18,0.2,11.45,5.0,,15.0,,27.0,53.0,148.0,27.0,60.0,1.0,,13.0,,,,,,,,,,,,,,,BACK-ARC_BASIN,-176.5,-20.1418,,1994
2.52,7.33,18.07,51.51,0.04,0.32,11.95,0.69,0.12,6.9,5.5,195.0,174.0,,63.0,44.0,277.0,16.0,48.0,0.7,2.5,6.73,1.17,5.66,1.89,0.74,2.18,0.39,2.53,0.55,1.61,1.47,0.23,1.49,0.07,0.51,BACK-ARC_BASIN,-57.0417,-62.15,,2002
3.89,10.28,14.51,46.14,0.45,1.68,7.68,2.13,0.17,10.46,17.0,170.0,330.0,50.0,280.0,145.0,,,,,,,,,,,,,,,,,,,,,BACK-ARC_BASIN,-33.942,-56.0,,1983
3.39,8.17,16.64,51.13,0.16,0.42,9.99,1.03,0.16,8.91,5.5,251.0,333.0,14.0,138.0,126.0,248.0,9.3,88.0,1.89,4.96,12.8,1.98,9.73,2.79,1.07,3.47,0.59,3.81,0.81,2.41,2.29,0.35,2.2,0.13,0.65,BACK-ARC_BASIN,178.02,-35.97,,2010
3.27,7.33,16.38,52.3,0.18,0.35,10.6,1.61,,8.38,4.1,260.0,288.0,39.1,174.0,42.0,200.0,32.9,128.5,7.72,7.15,18.01,2.65,12.73,3.91,1.34,4.9,0.85,5.35,1.13,3.22,3.09,0.48,2.99,0.491,0.552,BACK-ARC_BASIN,144.48,19.44,,1998; 2005
2.59,7.2,15.5,50.4,0.05,0.14,12.51,1.4,0.17,,3.0,268.0,231.0,41.0,75.0,36.0,113.0,,,,,,,,,,,,,,,,,,,,BACK-ARC_BASIN,174.177,-21.175,,1991
2.76,5.47,15.9,50.1,0.22,0.47,12.04,1.62,0.17,,10.0,,64.0,,41.0,29.0,179.0,39.0,124.0,1.0,6.0,19.0,,,,,,,,,,,,,,,BACK-ARC_BASIN,136.057,28.9833,,1980
3.36,6.28,15.86,51.42,0.18,0.36,10.72,1.49,,9.62,3.93,296.0,,,76.0,75.2,182.0,32.0,118.0,,,16.1,,12.3,3.82,1.38,,,5.6,,3.48,3.27,0.5,,,,BACK-ARC_BASIN,144.72,17.39,,2003; 1987
2.7,6.7,14.3,50.2,0.13,0.13,11.6,1.5,0.2,,0.51,306.0,106.0,48.15,101.53,18.1,91.0,32.1,29.8,3.24,3.2,9.6,0.949,8.5,2.6,2.6,3.7,0.64,4.3,0.916,2.9,2.5,0.387,2.2,0.062,0.14,BACK-ARC_BASIN,149.015,-3.42,,2012; 2003
2.83,4.79,17.95,52.33,0.12,0.33,10.27,0.87,0.15,,5.0,,106.0,,23.0,72.0,162.0,22.0,74.0,1.0,,,,,,,,,,,,,,,,1.0,BACK-ARC_BASIN,-30.007,-59.475,,1979
2.67,7.18,16.83,52.79,0.13,0.24,10.99,1.15,,7.89,4.083,261.3,237.9,37.52,125.7,34.7,170.1,22.96,68.56,2.339,3.804,10.39,1.627,8.325,2.903,1.048,3.449,0.593,3.939,0.787,2.502,2.389,0.346,1.827,0.124,0.295,BACK-ARC_BASIN,144.532,18.013,,2012; 2003
2.62,8.89,15.8,50.4,0.14,0.54,10.3,0.84,0.15,7.54,7.55,235.0,391.0,120.0,178.0,104.0,275.0,20.6,78.1,4.73,7.6,17.0,2.38,10.8,3.0,1.05,3.53,0.58,3.73,0.82,2.26,2.21,0.33,1.92,0.38,0.89,BACK-ARC_BASIN,143.173,21.7,,2019
3.46,6.65,17.25,49.26,0.13,0.38,11.16,1.4,0.16,,3.0,228.0,227.0,,81.0,20.06,170.0,37.0,117.0,7.0,,,,,,,,,,,,,,,,,BACK-ARC_BASIN,144.748,18.122,,1985
2.02,6.52,16.29,49.61,0.13,0.23,12.32,1.15,0.18,,3.25,398.0,193.0,38.0,60.0,36.0,190.0,20.0,46.0,,,7.69,,6.99,2.37,0.9,3.27,,3.26,,1.83,1.75,0.28,,,,BACK-ARC_BASIN,139.9,31.1,,1989
1.45,7.58,16.03,50.74,0.07,0.16,13.02,0.73,0.18,9.25,,169.0,180.0,28.0,51.0,,158.0,,38.0,,,,,,,,,,,,,,,,,,BACK-ARC_BASIN,-176.611,-22.1402,,1990
2.59,4.66,16.3,49.1,0.32,0.5,12.12,1.6,0.19,,8.0,,194.0,,67.0,36.0,181.0,40.0,120.0,3.0,4.0,17.0,,,,,,,,,,,,,,,BACK-ARC_BASIN,136.057,28.9833,,1980
2.21,7.83,14.71,50.2,0.1,0.08,12.74,1.37,0.18,,2.0,287.0,200.0,42.0,79.0,30.0,105.0,,,,,,,,,,,,,,,,,,,,BACK-ARC_BASIN,173.38,-19.936,,1991
2.63,5.97,17.69,50.14,0.18,0.2,11.66,1.17,0.13,9.4,5.3,,,,62.0,7.0,254.0,28.0,76.0,2.0,4.9,,,,,,,,,,,,,,,,BACK-ARC_BASIN,139.87,30.916,,1992
2.49,5.58,15.3,48.6,0.17,0.38,9.97,0.94,0.28,10.69,4.0,,37.0,,174.0,99.0,455.0,25.0,42.0,0.0,11.0,20.0,,11.0,,,,,,,,,,,,0.0,BACK-ARC_BASIN,143.276,18.015,,1980
3.16,6.6,13.92,50.18,0.22,0.05,10.02,2.04,0.2,11.92,1.4,339.0,54.0,44.0,58.0,12.9,107.0,47.6,131.5,4.74,5.0,14.54,2.49,12.97,4.51,1.62,5.52,1.07,6.72,1.49,4.33,4.49,0.68,3.43,0.178,0.311,BACK-ARC_BASIN,175.804,-26.819,OLIGOCENE,2007
2.464,9.377,16.451,48.99,0.205,0.341,11.964,1.273,0.152,8.289,9.2178,258.138,447.097,43.995,189.224,105.11,193.243,25.52,101.266,14.807,9.359,20.749,2.806,12.643,3.147,1.163,4.033,0.684,4.31,0.908,2.58,2.488,0.39,2.328,0.831,1.068,BACK-ARC_BASIN,-176.206,-20.5344,,2013
2.54,5.93,14.21,51.68,0.13,0.11,10.46,1.58,0.24,12.27,1.93,,76.0,,44.4,14.15,102.61,34.87,94.7,1.73,2.87,9.58,1.61,9.6,3.24,1.28,,0.82,5.47,1.21,3.71,3.77,,,0.15,0.16,BACK-ARC_BASIN,-176.11,-20.22,,2012; 2008
2.45,9.85,14.9,49.0,0.22,0.43,11.3,1.17,0.16,,9.0,255.0,320.0,44.0,220.0,98.0,193.0,23.0,83.0,8.5,7.8,,,12.0,,1.0,,,3.4,,2.2,2.1,,,,,BACK-ARC_BASIN,173.592,-16.442,,1994
1.99,8.5,16.85,48.78,0.15,0.25,11.23,0.95,0.19,,5.0,320.0,177.0,52.0,82.0,,217.0,17.0,52.0,,,,,,,,,,,,,,,,,,BACK-ARC_BASIN,140.0,32.5,,1989
3.13,5.73,13.64,51.17,0.21,0.24,10.34,2.06,0.22,13.51,2.99,,123.0,,54.2,26.65,87.35,28.58,143.3,4.53,3.98,10.83,2.0,10.68,3.79,1.36,,0.9,6.23,1.31,3.66,3.75,,,,0.28,BACK-ARC_BASIN,-176.552,-19.175,,2008
1.93,7.45,15.46,51.7,0.08,0.03,11.99,0.96,0.17,9.43,0.56,340.0,280.0,43.0,70.0,6.9,66.0,25.4,52.3,0.71,1.52,5.01,0.91,5.38,2.08,0.81,2.94,0.58,3.87,0.86,2.42,2.53,0.41,1.48,0.04,0.06,BACK-ARC_BASIN,-176.133,-20.057,,1994; 2007
2.95,4.61,12.06,50.3,0.2,0.11,8.62,2.77,0.28,16.88,1.7,603.0,12.0,49.0,28.0,18.3,80.0,71.0,158.6,2.66,4.43,15.3,2.85,16.26,6.21,2.1,8.84,1.67,11.24,2.46,7.55,7.69,1.17,4.17,0.22,0.24,BACK-ARC_BASIN,-176.553,-19.115,,1994; 2007
3.78,5.87,15.15,50.23,0.24,0.38,9.86,2.03,0.19,,2.0,170.0,110.0,25.0,55.0,120.0,310.0,,150.0,,,,,,,,,,,,,,,,,,BACK-ARC_BASIN,151.667,-9.7812,,1997
2.3,8.86,15.89,51.21,0.08,0.14,12.06,0.7,0.14,,1.5,214.0,281.0,,158.0,26.0,171.0,13.0,42.0,1.0,,,,,,,,,,,,,,,,,BACK-ARC_BASIN,149.57,-3.523,,2003
2.48,6.02,13.5,46.1,0.46,0.86,9.57,4.5,0.22,12.99,8.0,,36.0,,42.0,206.0,442.0,41.0,307.0,34.0,27.4,68.0,,,,3.46,,1.26,,,,,,7.35,,0.0,BACK-ARC_BASIN,132.775,24.701,,1980; 1981
3.59,6.47,16.63,48.54,0.24,0.44,8.62,1.77,0.3,10.01,2.71,316.0,281.0,44.5,108.0,178.0,388.0,39.6,177.0,7.7,12.7,30.0,4.59,22.0,5.71,1.94,6.44,1.13,7.74,1.64,4.58,4.23,0.65,4.9,0.51,1.66,BACK-ARC_BASIN,134.536,38.616,CENOZOIC,2015
3.27,6.06,18.36,48.16,0.63,1.81,9.09,1.95,0.14,,22.1,204.0,178.0,,,297.0,560.0,29.3,182.0,41.1,25.6,47.6,5.43,23.3,5.15,1.75,5.2,0.84,4.82,0.97,2.7,2.52,0.38,3.89,2.95,2.85,BACK-ARC_BASIN,136.378,30.347,,2009
3.38,6.07,16.11,51.7,0.26,0.31,10.31,1.57,0.19,,3.49,310.0,200.0,,75.0,43.0,177.0,36.0,121.0,7.0,,,,13.04,4.09,,,,,,,,,,,,BACK-ARC_BASIN,144.778,17.953,,1987
2.33,6.43,13.2,50.13,0.106,0.05,10.66,1.4,0.225,12.92,0.62,430.0,88.0,47.1,45.3,8.493,72.3,35.44,73.14,1.18,2.4,8.1,1.43,8.56,3.31,1.2,4.91,0.9,6.23,1.37,4.16,4.01,0.63,1.861,0.084,0.163,BACK-ARC_BASIN,150.301,-3.1401,,2015
1.96,7.98,17.08,47.5,0.15,0.2,12.38,1.0,0.2,,2.82,360.0,169.0,38.0,72.0,31.8,214.0,19.0,47.0,,,7.09,,6.23,2.11,0.82,2.74,,2.94,,1.63,1.56,0.24,,,,BACK-ARC_BASIN,139.9,31.1,,1989
2.97,6.38,13.68,51.15,0.12,0.26,10.47,1.59,0.21,,5.0,290.0,115.0,46.0,41.0,66.0,120.0,40.0,109.0,4.3,4.1,,,11.5,,1.3,,,6.2,,3.8,3.8,,,,,BACK-ARC_BASIN,173.81,-17.3203,,1991; 1994
2.59,7.91,14.99,49.76,0.09,0.06,12.1,1.25,0.19,,1.8,230.0,300.0,39.0,110.0,12.0,70.0,27.0,60.0,0.8,3.4,12.0,,8.0,2.9,1.29,4.2,,4.8,0.73,3.6,2.6,,,,,BACK-ARC_BASIN,-176.426,-18.6197,,1997; 1992
2.35,6.94,14.95,50.24,0.11,0.04,11.02,1.31,0.21,,,459.0,86.0,53.0,53.0,,70.0,37.0,75.0,1.3,,,,,,,,,,,,,,,,,BACK-ARC_BASIN,150.281,-3.1628,,1997
2.82,6.87,16.11,50.25,0.23,0.16,11.36,1.61,0.17,9.13,2.0,,245.0,,53.0,71.0,160.0,40.0,141.0,7.0,6.2,20.0,,,,1.56,,0.81,,,,,,3.39,,2.0,BACK-ARC_BASIN,137.684,28.638,,1980; 1981
2.65,7.11,16.3,49.9,0.14,0.07,12.11,1.36,0.16,,,,263.0,,94.0,17.0,164.0,30.0,98.0,1.0,2.0,12.0,,,,,,,,,,,,,,,BACK-ARC_BASIN,137.441,29.3275,,1980
1.44,8.06,16.53,46.66,0.15,0.25,13.65,0.93,0.2,10.91,3.5,371.5,170.6,48.4,54.4,16.09,339.0,17.5,26.2,0.62,3.72,9.36,1.61,8.08,2.38,0.82,2.7,0.45,2.8,0.61,1.66,1.49,0.22,0.78,0.04,0.349,BACK-ARC_BASIN,139.13,31.64,,2010
2.41,7.36,14.45,50.74,0.08,0.13,11.98,1.06,0.19,,1.5,324.0,52.0,,66.0,6.0,81.0,23.0,52.0,1.1,,,,,,,,,,,,,,,,,BACK-ARC_BASIN,149.678,-3.547,,2003
3.21,9.96,14.8,50.9,0.09,0.22,11.37,0.91,0.12,7.5,0.0,,211.0,,151.0,34.0,221.0,23.0,62.0,0.0,9.0,10.0,,7.0,,,,,,,,,,,,0.0,BACK-ARC_BASIN,144.532,18.013,PLEISTOCENE,1980
2.72,5.53,13.2,50.9,0.42,0.86,8.92,3.97,0.16,,10.0,,27.0,,35.0,174.0,430.0,37.0,290.0,27.0,27.0,65.0,,,,3.27,,1.18,,,,,,6.76,,1.0,BACK-ARC_BASIN,132.775,24.7007,,1980; 1980
2.94,7.92,16.79,50.36,0.15,0.27,10.97,1.25,0.15,,4.13,233.0,265.0,35.5,119.0,40.0,192.0,26.0,86.8,3.81,5.09,12.7,1.97,10.5,3.27,1.24,3.68344962,0.73,4.76,1.0,2.94,2.91,0.42,2.54,0.36,0.43,BACK-ARC_BASIN,144.735,18.219,,2019
2.47,8.93,16.67,48.46,0.1,0.06,12.16,1.16,0.173,9.52,0.4,264.0,335.0,48.8,174.0,4.88,121.0,22.0,57.2,1.06,1.95,7.1,1.22,6.69,2.35,0.957,3.41,0.613,4.08,0.861,2.46,2.48,0.346,1.59,0.068,0.071,BACK-ARC_BASIN,174.273,-16.612,,2023; 1993
3.44,6.07,16.48,50.5,0.16,0.51,10.95,1.32,0.16,,7.0,265.0,193.0,,72.0,41.0,170.0,38.0,95.0,,,,,,,,,,,,,,,,,,BACK-ARC_BASIN,144.835,18.67,,1985
3.3,8.57,14.7,45.9,0.16,0.58,5.79,1.08,0.32,13.03,7.0,,13.0,,3.0,144.0,322.0,23.0,56.0,0.0,11.0,17.0,,11.0,,,,,,,,,,,,2.0,BACK-ARC_BASIN,143.682,17.907,MIOCENE,1980
2.61,5.97,15.34,52.81,0.09,0.25,10.46,0.88,0.17,,3.5,298.0,54.0,,51.0,34.0,106.0,21.0,52.0,1.1,,,,,,,,,,,,,,,,,BACK-ARC_BASIN,151.158,-3.75167,,2003
2.42,6.85,14.64,51.29,0.12,0.08,11.62,1.17,,10.94,1.58,388.0,81.0,46.4,54.0,13.4,83.0,32.7,65.4,1.72,2.15,6.82,1.25,7.33,2.62,1.0,4.03,0.75,5.12,1.12,3.27,3.29,0.52,1.95,0.123,0.137,BACK-ARC_BASIN,-175.993,-19.688,,2003; 2001
2.3,6.65,14.44,48.52,0.12,0.32,12.67,1.12,0.18,,6.25,296.0,342.0,50.0,172.0,30.4,137.0,27.0,70.5,5.83,4.62,11.5,1.66,8.72,2.64,0.93,3.5,0.64,4.25,0.92,2.71,2.7,0.42,1.84,0.37,0.45,BACK-ARC_BASIN,127.831,12.8072,,2005
2.6,8.92,15.32,49.66,0.13,0.44,10.92,0.81,0.15,9.58,7.9,293.0,487.0,,139.0,150.0,273.0,19.5,49.0,2.45,5.26,12.0,1.77,8.37,2.36,0.86,2.66,0.46,2.79,0.62,1.71,1.65,0.25,1.24,0.15,0.71,BACK-ARC_BASIN,177.94,-35.84,,2010
1.46,9.26,14.64,51.67,0.17,0.31,11.32,0.62,0.16,8.83,6.0,,,,132.0,,144.0,19.0,38.0,1.0,,,,,,,,,,,,,,,,,BACK-ARC_BASIN,-176.775,-20.709,,1994
1.93,11.78,14.25,49.74,,0.66,12.18,0.63,0.19,,7.12,235.0,404.0,57.3,178.0,30.3,136.5,17.5,27.8,0.28,0.63,2.46,0.51,3.2,1.4,0.59,2.09,0.4,2.93,0.66,1.87,1.94,0.29,0.9,0.029,0.019,BACK-ARC_BASIN,134.318,27.3836,,2018
3.37,7.02,15.44,51.72,0.3,0.17,10.46,1.69,0.18,8.3,2.5,,207.0,34.2,82.5,19.0,143.0,32.1,113.0,2.91,4.9,14.3,2.45,12.4,4.07,1.41,5.22,0.929,6.23,1.3,3.6,3.61,0.52,3.55,0.194,0.228,BACK-ARC_BASIN,-30.118,-57.488,,2002
3.12,5.48,14.95,49.0,0.34,0.19,10.34,1.67,0.2,10.49,1.65,,134.0,34.8,57.7,34.7,187.0,24.5,79.3,1.08,3.1,9.69,1.78,9.66,3.28,1.22,4.18,0.72,4.78,1.01,2.85,2.69,0.4,2.39,0.08,0.14,BACK-ARC_BASIN,-177.111,-23.926,,2002
2.6,7.09,16.29,50.0,0.1,0.31,12.23,1.63,0.15,,5.0,239.0,306.0,43.0,120.0,70.0,211.0,,,,,,,,,,,,,,,,,,,,BACK-ARC_BASIN,173.535,-16.308,,1991
2.85,5.11,17.1,49.1,0.15,0.35,11.6,1.27,0.16,,9.13,219.0,282.0,38.6,83.1,22.8,190.0,28.1,88.4,5.44,4.69,12.0,1.89,9.8,3.22,1.22,3.98,0.7,4.84,1.07,2.86,2.73,0.394,2.29,0.35,0.41,BACK-ARC_BASIN,115.047,12.9196,,2018
2.33,7.32,16.74,49.6,0.2,0.26,10.67,1.05,0.22,,4.0,316.0,149.0,52.0,49.0,,219.0,21.0,64.0,,,,,,,,,,,,,,,,,,BACK-ARC_BASIN,140.0,32.5,,1989
2.36,7.81,14.59,50.2,0.1,0.1,12.62,1.42,0.18,,2.0,285.0,197.0,42.0,78.0,20.0,104.0,,,,,,,,,,,,,,,,,,,,BACK-ARC_BASIN,173.38,-19.936,,1991
2.83,7.58,15.9,49.9,0.13,0.25,11.69,1.32,0.12,,3.0,,293.0,,97.0,33.0,161.0,30.0,98.0,2.0,2.0,8.0,,,,1.22,,0.64,,,,,,2.24,,0.19,BACK-ARC_BASIN,137.441,29.3275,,1980; 1980
2.35,7.46,14.08,50.33,0.08,0.09,12.14,1.22,0.22,11.85,,307.0,278.0,43.0,68.0,,98.0,,48.0,,,,,,,,,,,,,,,,,,BACK-ARC_BASIN,-176.125,-18.625,,1990
2.71,7.22,14.4,49.6,0.14,0.08,11.8,1.7,0.21,,1.13,365.0,109.0,43.9,57.0,13.1,96.0,41.1,96.0,2.1,3.2,10.1,1.8,10.3,3.8,1.3,5.5,1.0,6.9,1.5,4.7,4.2,0.67,2.9,0.14,0.18,BACK-ARC_BASIN,173.502,-18.833,,2019
2.33,5.75,17.77,50.55,0.07,0.45,11.34,0.8,0.19,,11.0,315.0,35.0,,20.0,200.0,257.0,20.0,52.0,1.0,4.0,18.0,,,,,,,,,,,,,,1.0,BACK-ARC_BASIN,177.0,-36.5,,1994
2.29,6.68,13.82,50.77,0.105,0.14,11.07,1.13,0.204,11.07,1.69,360.0,114.0,41.4,62.0,20.663,91.67,30.81,66.0,1.21,2.5,8.1,1.4,7.4,2.9,1.0,4.1,0.75,5.3,1.1,3.5,3.4,0.54,1.73,0.043,0.225,BACK-ARC_BASIN,150.359,-3.1135,,2015
2.6,8.27,17.12,49.95,0.11,0.03,11.84,1.28,0.12,8.11,0.0,,254.0,,96.0,9.0,150.0,27.0,94.0,1.0,,7.0,,,,,,,,,,,,,,,BACK-ARC_BASIN,-177.856,-18.5675,,1994
2.4,7.45,15.22,49.5,0.14,0.04,12.59,1.19,0.29,,0.0,290.0,233.0,37.0,74.0,13.0,146.0,31.0,80.0,347.0,2.83,7.6,,,,0.98,,0.56,,,,,,1.82,0.15,0.21,BACK-ARC_BASIN,145.18,17.912,,1982
3.01,5.82,13.4,46.9,0.61,1.33,9.93,4.17,0.17,,14.0,,48.0,,38.0,334.0,673.0,26.0,191.0,27.0,29.0,61.0,,,,3.06,,0.94,,,,,,4.54,,2.0,BACK-ARC_BASIN,132.775,24.7007,,1980; 1980
2.56,6.19,13.3,49.6,0.37,0.28,10.86,3.17,0.23,,11.0,,175.0,,94.0,102.0,426.0,33.0,229.0,24.0,26.0,50.0,,,,,,,,,,,,,,,BACK-ARC_BASIN,132.775,24.7007,,1980
