NA2O(WT%),MGO(WT%),AL2O3(WT%),SIO2(WT%),P2O5(WT%),K2O(WT%),CAO(WT%),TIO2(WT%),MNO(WT%),FEOT(WT%),RB(PPM),V(PPM),CR(PPM),CO(PPM),NI(PPM),BA(PPM),SR(PPM),Y(PPM),ZR(PPM),NB(PPM),LA(PPM),CE(PPM),PR(PPM),ND(PPM),SM(PPM),EU(PPM),GD(PPM),TB(PPM),DY(PPM),HO(PPM),ER(PPM),YB(PPM),LU(PPM),HF(PPM),TA(PPM),TH(PPM),TECTONIC SETTING,longitude,latitude,AGE,PUBLICATION_YEAR
2.43,6.36,17.45,48.63,0.61,1.87,11.92,0.91,0.16,7.95,51.9,268.0,55.4,33.7,48.3,803.0,688.0,24.8,136.0,14.6,39.4,80.6,9.8,39.1,7.94,2.14,6.67,0.93,4.98,0.89,2.4,2.19,0.34,3.32,1.03,11.9,Continental arc,15.21,38.79,,2008
1.81,10.67,14.1,49.5,0.21,1.19,8.01,1.57,0.11,9.31,19.0,208.0,188.0,30.0,89.0,61.0,396.0,15.0,41.0,5.0,18.0,14.0,,,,,,,,,,,,,,,Continental arc,8.87,39.63,CENOZOIC,2000
4.35,5.4,16.16,52.76,0.45,1.97,6.29,2.02,0.12,,47.0,,,,,,738.0,24.0,,42.0,,,,,,,,,,,,,,,,,Continental arc,8.67,40.58,NEOGENE,1976
1.92,6.63,18.5,50.02,0.14,0.36,11.34,0.76,0.18,,3.3,,101.0,,33.0,,336.0,22.0,51.0,3.7,,,,,,,,,,,,,,,,,Continental arc,139.72,37.37,PLIOCENE,1990
3.21,7.04,16.03,50.83,0.09,0.95,10.47,0.88,0.14,8.98,17.1,192.5,218.0,33.4,42.0,114.0,286.0,18.0,36.0,2.9,,10.7,,,,,,,,,,,,,,2.01,Continental arc,140.4878,40.3214,,2011
3.1,6.84,17.09,50.86,0.3176,0.972,9.785,1.102,0.16,8.77,16.2404863355572,277.898013083845,190.288044099288,35.1555506051258,77.519953140999,324.342159496712,480.072497965759,23.5613528082236,102.701654084025,3.31204069513448,10.9337426225524,25.8266126806337,3.75736629367736,17.2248259351998,4.40150955942976,1.40758109869475,4.48627823725009,0.728025243052679,4.31942346241235,0.886198368098581,2.59884129528756,2.41974285917257,0.371509755851229,2.58184452578952,0.171471821473413,1.11318878686667,Continental arc,158.12,52.45,,2016
2.43,6.36,17.06,49.51,0.54,1.85,11.76,0.92,0.15,7.88,59.0,279.0,35.0,34.0,41.0,877.6,740.0,26.0,149.0,16.0,42.0,86.0,10.2,41.0,8.0,2.2,6.7,0.94,5.01,0.92,2.43,2.27,0.35,3.4,1.09,12.3,Continental arc,15.21,38.79,,2005
2.33,6.24,16.86,48.72,0.18,0.31,10.9,1.14,0.2,10.65,6.0,292.0,35.0,,0.0,108.0,387.0,23.4,58.0,2.88,9.3,19.5,3.11,14.6,3.66,1.14,3.56,0.63,4.01,0.82,2.27,2.27,0.32,1.79,0.16,0.89,Continental arc,176.028,-38.677,,2014
2.43,6.13,18.61,50.05,0.37,1.94,10.17,0.93,0.15,,58.3,216.0,73.0,27.9,40.5,845.0,668.0,26.1,131.0,16.6,36.9,71.4,8.85,35.1,6.77,1.77,6.99,0.89,4.77,0.91,2.53,2.22,0.35,3.2,0.78,11.98,Continental arc,15.21,38.79,HOLOCENE,1988; 2005; 2007
2.76,7.28,15.97,52.67,0.16,0.72,9.52,1.0,0.17,8.78,10.3,272.1,199.0,,43.1,292.1,302.9,21.9,76.4,1.8,7.0,17.2,,11.5,,,,,,,,,,,,3.4,Continental arc,160.477,56.09,,
3.043,7.773,16.026,52.485,0.186,0.762,9.366,0.97,0.161,8.39,14.915,242.701,269.448,35.193,87.821,251.934,309.265,21.61,85.432,,,,,,,,,,,,,,,,,,Continental arc,160.71,56.115,,2017
3.11,8.44,17.89,49.5,0.31,0.84,7.13,1.38,0.11,7.01,9.0,,,,,222.0,349.0,27.0,115.0,14.0,,,,,,,,,,,,,,,,,Continental arc,139.0,38.0,MIOCENE,1997
1.7,8.93,15.16,50.42,0.09,0.05,12.44,1.07,0.18,8.74,0.4,246.0,390.0,41.0,88.0,4.0,80.0,30.0,70.0,,1.6,,,,,0.98,,0.58,,,,,,1.52,0.052,0.04,Continental arc,-90.944,12.682,MIOCENE,1982
2.58,6.12,17.17,50.99,0.58,2.18,11.58,0.932,0.158,7.92,,,,,,,,,,,,,,,,,,,,,,,,,,,Continental arc,15.21,38.79,HOLOCENE,2017
2.59,10.78,16.8,50.43,0.08,0.35,9.39,0.8,0.16,8.62,3.7,,733.0,,240.0,80.0,220.0,20.0,72.0,2.4,,,,,,,,,,,,,,,,,Continental arc,137.0,37.5,OLIGOCENE,1995
2.05,6.96,16.21,49.63,0.16,0.44,12.06,1.04,0.18,9.92,10.0,290.0,168.0,41.4,60.0,249.0,412.0,17.0,59.0,,5.06,12.0,,10.0,2.88,1.04,,0.6,,,,1.58,0.24,1.6,0.3,0.3,Continental arc,-86.323,12.096,QUATERNARY,2012
2.96,4.78,18.65,51.38,0.22,1.1,9.64,0.97,0.15,,27.0,255.0,16.0,,6.0,247.0,535.0,20.0,58.0,6.0,,,,,2.02,,4.27,,,,,,,,,,Continental arc,131.45,33.25,,2008
2.4,5.69,18.76,49.23,0.26,1.08,12.05,0.97,0.09,7.2,16.0,,150.0,,53.0,181.0,404.0,24.0,79.0,7.1,,,,13.1,3.4,,,,,,,,,,,,Continental arc,138.835,37.75,MIOCENE,2006
3.23244970253561,9.65480354586867,16.062975535289,49.7367746614842,0.645274353028889,1.81122534256775,10.8410143267114,1.00691162780332,0.113454831301783,6.89511607340933,27.3,,,,222.481439842692,1188.16208013896,2581.03664088241,14.12,167.7,8.247,86.55,190.1,20.56,78.87,10.98,2.949,7.673,0.7465,3.454,0.534,1.306,1.141,0.1672,4.015,0.4005,10.07,Continental arc,133.088,35.188,QUATERNARY,2014
2.44,6.21,18.26,51.83,0.09,0.48,11.29,0.77,0.16,,17.0,264.0,116.0,35.0,35.0,76.0,207.0,17.0,86.0,3.0,7.0,12.0,,13.0,2.6,1.0,,1.0,,,,2.1,0.36,2.0,,2.7,Continental arc,25.4,36.6,,1988
1.809,6.65,18.47,50.476,0.068,0.163,11.475,0.655,0.158,,3.446,225.093,95.366,36.667,35.827,94.112,312.927,14.209,36.834,1.67,,,,,,,,,,,,,,,,,Continental arc,140.839,39.786,,2017
3.21,9.15,16.1,50.26,0.26,0.95,9.32,1.09,0.17,,22.0,253.0,394.0,44.0,155.0,400.0,505.0,21.0,91.0,4.3,10.7,24.7,3.6,16.7,4.3,1.29,3.8,0.61,3.6,0.7,1.99,1.85,0.28,2.37,0.27,1.6,Continental arc,158.07,53.93,,2000; 2021
1.92,6.53,17.18,49.98,0.16,0.59,12.71,0.72,0.18,9.54,12.0,,,,,362.0,490.0,16.3,51.4,1.49,5.55,12.8,2.05,9.95,2.75,0.95,3.15,0.51,3.24,0.67,1.79,1.84,0.28,1.69,0.1,0.52,Continental arc,-86.723,12.47,,2012
3.44,6.44,12.4,48.7,0.124,0.194,8.66,1.41,0.246,16.02,6.88,456.0,81.8,45.0,127.0,19.3,106.0,29.1,45.0,4.55,4.91,12.7,1.89,10.1,3.14,1.44,4.32,0.744,5.08,1.11,3.25,3.0,0.432,2.27,0.329,,Continental arc,137.65,36.2,,2017
2.96,5.12,17.83,52.62,0.38,1.31,9.17,1.05,0.16,9.27,27.6,228.3,83.31,,78.31,649.1,620.1,29.2,130.2,7.59,17.5,37.9,,23.4,5.13,1.35,4.69,,4.99,,2.33,2.22,,,,,Continental arc,-87.209,13.965,,1997
4.02,4.52,17.32,52.7,0.5,2.23,7.37,1.52,0.15,,37.0,195.0,47.0,26.0,36.0,549.0,616.0,22.0,208.0,21.9,20.69,44.99,6.39,27.77,5.58,1.68,5.23,0.7,4.15,0.9,2.53,2.08,0.33,4.79,1.0,3.24,Continental arc,157.75,55.72,,2001
4.14,6.57,16.33,49.67,0.43,0.43,6.14,3.41,0.23,11.39,8.0,219.0,69.0,44.0,56.0,769.0,495.0,30.0,186.0,36.8,,,,,,,,,,,,,,,,,Continental arc,134.25,33.75,MESOZOIC,2004
2.12,9.68,14.74,47.4,0.06,0.6,11.38,0.52,0.18,9.12,6.29,321.9,325.53,49.02,99.5,545.8,673.49,16.63,40.39,0.45,5.11,12.76,1.96,9.7,2.63,0.8,2.79,0.42,2.72,0.56,1.59,1.53,0.24,1.24,0.03,0.62,Continental arc,164.33,58.92,,2009
2.83,8.34,16.61,47.47,0.32,0.9,10.58,1.65,0.17,9.4840080605064,20.0,209.0,289.0,43.0,127.0,323.0,536.0,22.7,128.0,30.0,20.2865354299428,40.7684216976709,5.11715906368416,21.1645353731125,4.64353629070799,1.54634741690052,4.66193947640172,0.70711096808511,4.22107758171713,0.835504546299541,2.3027795357139,2.05409799850557,0.303804593330375,3.13326778232821,1.58943592590636,2.41829024744247,Continental arc,-3.321,34.433,NEOGENE,2005
3.18,6.21,17.09,50.33,0.24,0.41,10.34,1.31,0.17,9.32,2.0,240.0,29.0,,27.0,143.0,335.0,29.0,147.0,8.0,0.0,33.0,,27.0,,,,,,,,,,,,0.0,Continental arc,176.25,-38.3,,2007
2.74,4.64,17.2,52.8,0.17,0.67,9.8,0.76,0.18,9.7,12.18,236.99,13.71,32.45,14.87,578.81,407.37,18.2,55.06,1.62,5.11,12.28,2.02,8.97,2.58,0.92,2.91,0.47,3.04,0.64,1.9,1.88,0.29,1.66,0.1,0.86,Continental arc,-86.32,12.109,,1984; 2009
1.75,8.75,16.26,47.61,0.11,0.33,13.88,0.7,0.18,10.27,8.0,299.0,220.0,53.0,92.0,232.0,404.0,16.0,38.0,,,,,,,,,,,,,,,,,,Continental arc,-86.19,12.08,HOLOCENE,
2.94,5.96,17.04,52.98,0.17,0.77,8.89,1.03,0.17,8.85,12.1,275.4,73.3,,27.6,306.2,326.1,20.8,79.2,1.2,6.7,15.1,,10.2,,,,,,,,,,,,3.0,Continental arc,160.63,56.05,,
2.33,9.89,13.79,45.84,0.55,1.49,9.8,2.14,0.18,,44.0,,,,218.0,650.0,690.0,,,,,,,35.1,6.71,,,,,,,,,,,,Continental arc,134.0,34.75,CENOZOIC,1988
2.37,9.68,13.8,51.0,0.2,0.78,11.3,0.93,0.17,8.96,15.7,279.2,401.0,43.0,109.3,234.6,275.4,19.9,78.3,1.2,6.3,14.4,,12.0,,,,,,,,,,,,0.4,Continental arc,160.273,55.711,,2015
3.37,6.84,15.45,52.32,0.33,1.95,8.05,1.18,0.18,9.3,31.1,,,36.13,59.91,566.67,409.57,21.42,101.4,3.06,10.66,27.84,4.11,18.73,4.65,1.43,4.17,0.64,3.88,0.77,2.14,2.0,0.3,2.8,0.21,1.24,Continental arc,160.58,55.97,,
3.54,5.49,17.3,52.36,0.46,0.79,8.62,1.23,0.17,8.78,19.7,167.0,118.0,35.0,48.0,190.0,596.0,23.0,166.0,9.5,16.0,40.3,5.35,24.3,5.48,1.86,5.29,0.96,5.27,0.87,2.45,2.22,0.33,4.22,0.6,2.05,Continental arc,137.5,35.75,PLEISTOCENE,1999; 2002
2.54,7.62,17.62,48.6,0.21,0.31,11.65,1.13,0.16,8.85,4.5,,,,66.0,83.0,324.0,17.6,95.0,3.42,7.0,17.9,2.54,11.8,3.13,1.11,3.44,0.62,3.65,0.77,2.16,1.97,0.3,2.62,0.25,0.7,Continental arc,176.132,-38.493,,2020
3.49,7.49,16.1,49.62,0.94,1.94,9.14,1.85,0.13,,32.0,,200.0,,110.0,1300.0,1100.0,28.0,350.0,14.0,120.0,230.0,,120.0,14.0,3.2,,,,,,2.1,0.29,,,24.0,Continental arc,132.65,34.85,,1992
3.45,5.1,17.16,51.76,0.49,1.74,8.52,1.45,0.17,9.45,46.755293827456,318.099325777316,43.1337895651805,30.8607103637106,33.5184538211495,453.225433013089,386.733251998456,35.0686137231966,191.088387172769,4.82427256241211,16.1245899615682,38.8014077141392,5.49441881354641,24.5792379621085,6.20087903751558,1.76188272387419,6.27674387417745,0.959112103025296,5.66084619868941,1.17320875177515,3.38145390125946,3.24785712698388,0.47304793874461,4.32767294662939,0.578297061074464,1.85785347298587,Continental arc,160.451,55.869,HOLOCENE,2022
2.48,6.8,17.03,50.92,0.29,1.02,10.98,0.79,0.17,,20.0,300.0,281.0,36.0,58.0,296.0,631.0,20.0,90.0,9.7,21.0,36.0,,18.0,4.1,1.1,,0.68,,,,2.1,0.44,1.9,0.4,3.0,Continental arc,15.21,38.79,,1988; 1989; 1993
3.16,9.05,16.29,50.53,0.26,0.94,9.22,1.08,0.17,,19.0,249.0,377.0,43.0,155.0,379.0,497.0,22.0,90.0,3.1,10.0,23.4,3.5,16.2,4.1,1.25,3.8,0.61,3.6,0.71,2.01,1.89,0.28,2.35,0.15,1.49,Continental arc,158.07,53.93,,2000; 2021
2.52,6.0,17.68,49.53,0.36,2.04,11.11,0.98,0.16,,61.0,267.0,49.0,35.0,36.0,942.0,787.0,27.0,158.0,22.0,43.0,99.0,11.7,43.0,8.53,2.36,7.22,1.07,5.37,0.98,2.73,2.52,0.361,3.7,1.4,15.4,Continental arc,15.216,38.794,HOLOCENE,2006
2.81,7.45,14.59,48.3,0.61,1.91,8.94,2.14,0.15,,46.0,150.0,265.0,21.0,70.0,612.0,698.0,23.3,189.0,46.2,32.79,64.78,8.02,31.49,6.55,2.09,6.01,0.85,4.3,0.75,2.04,1.62,0.23,4.07,2.66,4.05,Continental arc,131.5,43.67,MIOCENE,2007
3.0,6.4,16.26,47.81,0.22,0.08,11.41,1.56,0.18,,2.0,229.0,262.0,33.0,124.0,23.0,223.0,36.0,113.0,2.0,4.7,17.1,,13.3,4.78,1.48,6.6,,5.8,,3.22,2.9,0.54,,,,Continental arc,134.952,32.355,,1993
1.81,10.97,15.73,47.13,0.36,1.29,7.99,2.55,0.14,10.82,30.0,296.0,550.0,53.0,271.0,505.0,424.0,27.0,160.0,26.7,,,,,,,,,,,,,,,,,Continental arc,134.25,33.75,MESOZOIC,2004
3.78,8.59,13.99,45.82,0.79,1.29,9.6,2.7,0.19,10.81,27.0,222.0,573.0,47.0,163.0,299.0,202.0,26.0,74.0,,,,,,,,,,,,,,,,,,Continental arc,141.397,41.106,,1994; 2000
2.04,7.71,16.39,50.62,0.08,0.16,10.14,0.72,0.18,10.31,1.56,,,,,71.0,218.0,15.0,29.0,1.03,2.68,6.26,0.96,4.84,1.52,0.65,2.04,0.38,2.56,0.56,1.55,1.64,0.25,0.91,0.06,0.3,Continental arc,141.0,38.0,,2006
3.01,6.67,15.7,52.3,0.23,1.37,8.93,1.04,0.11,8.26,32.0,264.0,288.0,35.8,53.0,242.0,290.0,15.0,76.0,1.9,10.9,24.2,,15.1,4.3,1.24,3.9,0.7,,,,2.1,0.3,2.6,0.19,2.5,Continental arc,159.5,54.5,,1994
2.49,8.77,14.09,49.71,0.34,0.99,9.18,2.01,0.17,,40.0,270.0,161.0,,114.0,458.0,421.0,27.4,237.0,34.7,33.0,65.5,7.64,31.5,6.74,2.21,6.75,1.02,5.72,1.1,2.87,2.36,0.36,5.74,2.12,5.09,Continental arc,130.25,33.25,,2009
2.93,10.18,16.24,50.87,0.12,0.39,9.04,0.91,0.13,8.25,7.9,,585.2,,213.1,66.0,242.8,20.9,102.6,3.7,,,,,,,,,,,,,,,,,Continental arc,137.25,37.25,,2013
2.05,7.84,16.3,48.6,0.37,1.68,12.21,0.99,0.18,8.99,74.7,227.0,54.0,27.9,35.1,1050.0,749.0,27.0,173.0,23.2,41.3,82.5,10.1,40.6,8.0,2.1,8.02,1.0,5.2,0.95,2.69,2.3,0.36,3.96,1.23,12.47,Continental arc,15.21,38.79,HOLOCENE,1999; 2004; 2007
3.48,5.35,16.91,51.83,0.14,0.64,8.81,0.99,0.07,7.33,6.0,167.0,157.0,,47.0,167.0,362.0,26.0,146.0,6.0,,,,,,,,,,,,,,,,,Continental arc,137.25,37.25,NEOGENE,2002
2.328,11.457,13.211,51.097,0.125,0.55,9.981,0.794,0.17,8.52,11.715,241.449,774.847,41.119,193.064,209.727,240.916,18.095,59.384,1.242,4.076,10.44,1.706,8.366,2.395,0.841,2.842,0.488,3.023,0.637,1.845,1.719,0.261,1.598,0.075,0.474,Continental arc,160.792,56.153,,2017
2.66290094815413,4.51886221504942,15.8462779907202,50.4236433326609,0.292515634456324,1.19023602985677,9.60258220698003,1.25075650595118,0.221908412346177,12.59,27.0,397.0,18.0,43.0,7.0,828.0,429.0,25.0,105.0,4.0,14.0,29.0,4.0,,,,,,,,,,,,,4.0,Continental arc,-86.0,12.0,HOLOCENE,2020
2.205,6.25,16.672,52.35,0.117,0.231,9.582,0.794,0.175,,5.983,211.477,168.08,34.37,52.606,100.065,248.724,18.979,48.693,2.232,,,,,,,,,,,,,,,,,Continental arc,141.007,39.845,,2017
2.75,8.88,14.51,52.49,0.39,1.42,8.63,1.22,0.15,8.61,36.0,,305.0,37.0,148.0,225.0,630.0,23.0,121.0,7.0,14.6,37.0,,19.0,5.1,1.6,,0.6,,,,1.7,0.3,2.8,0.3,2.4,Continental arc,137.5,36.5,PLEISTOCENE,2000
2.662,5.914,14.595,47.071,0.432,1.279,11.937,3.285,0.177,12.647,24.0,,,,,282.0,559.0,29.0,271.0,54.0,41.0,90.0,,42.9,8.7,3.1,8.0,,6.2,,,2.1,,6.1,,6.1,Continental arc,105.42,-6.1,QUATERNARY,1983; 2004; 2006
3.44,9.17,13.77,49.17,0.11,0.37,13.13,0.86,0.11,9.86,7.0,,363.0,33.0,83.0,353.0,536.0,21.0,80.0,5.0,,,,,,,,,,,,,,,,,Continental arc,78.2,34.9,PERMIAN,2007
2.56,5.02,18.78,52.24,0.09,0.6,10.84,0.85,0.15,7.98,15.9,236.0,40.7,,26.7,134.0,332.0,20.3,59.0,2.4,7.19,16.4,2.24,9.59,2.52,0.87,3.02,0.488,3.27,0.803,2.02,2.17,0.371,2.04,0.19,2.76,Continental arc,25.45,36.4,QUATERNARY,2006
1.805,6.898,18.251,50.615,0.069,0.206,11.289,0.657,0.159,,4.081,224.131,97.498,35.711,37.819,93.438,305.464,13.808,37.523,1.602,,,,,,,,,,,,,,,,,Continental arc,140.838,39.785,,2017
2.56,8.01,17.24,48.38,0.17,0.26,11.48,1.08,0.16,8.61,3.0,238.0,82.0,,52.0,85.0,336.0,20.2,93.0,3.77,7.2,19.1,2.65,12.0,3.04,1.1,3.11,0.54,3.4,0.71,1.93,1.91,0.26,2.08,0.2,0.6,Continental arc,176.132,-38.493,,2014
2.14,11.02,15.19,47.36,0.26,0.45,11.85,0.79,0.19,9.39,7.13,315.0,793.0,53.7,229.0,49.1,450.0,15.5,38.1,1.97,4.2,10.5,1.68,7.93,2.26,0.77,2.34,0.38,2.44,0.58,1.42,1.43,0.25,1.13,0.14,0.54,Continental arc,8.87,39.63,CENOZOIC,1997; 2003
1.53,8.14,14.9,52.3,0.09,0.28,11.2,0.46,0.16,8.88,4.87,257.0,215.0,44.0,31.7,20.0,84.0,10.4,28.0,0.19,0.7,2.23,0.4,2.39,0.94,0.37,1.33,0.25,1.82,0.42,1.3,1.25,0.21,0.75,0.04,0.11,Continental arc,-3.032,35.941,MIOCENE,2008
2.72,5.42,18.09,51.19,0.47,2.1,10.72,0.88,0.15,,65.0,295.0,22.0,38.0,31.0,856.0,614.0,25.0,154.0,16.0,43.0,87.0,,40.0,,,,,,,,,,,,,Continental arc,15.21,38.79,HOLOCENE,1993; 2004
2.3,5.02,18.05,51.05,0.26,0.8,10.39,0.81,0.15,,26.0,265.0,41.0,,10.0,293.0,300.0,22.0,93.0,4.0,11.0,24.0,,,,,,,,,,,,,,,Continental arc,177.35,-37.25,,1994
3.72,6.83,18.2,49.52,0.29,1.04,5.46,1.16,0.16,9.09,30.0,,,,,119.0,254.0,43.0,84.0,3.8,,,,14.7,4.17,,,,,,,,,,,,Continental arc,139.0,38.0,MIOCENE,1997
2.17,9.25,13.88,50.7,0.37,0.64,9.36,2.02,0.15,,27.2,197.0,119.0,,77.0,334.0,368.0,21.7,157.0,28.7,24.6,50.0,5.83,24.0,5.13,1.74,5.21,0.79,4.53,0.88,2.33,1.95,0.3,3.86,1.7,3.49,Continental arc,130.25,33.25,,2009
3.73,5.82,18.1,50.7,0.65,1.08,8.93,1.44,0.17,9.16,13.0,242.0,65.0,28.0,47.0,521.0,729.0,25.0,149.0,8.9,18.18,44.16,6.05,26.26,5.91,1.8,5.8,0.83,4.91,0.97,2.72,2.45,0.37,3.43,0.47,1.06,Continental arc,160.105,57.385,QUATERNARY,2010
1.57,9.91,13.57,52.71,0.18,1.03,8.93,0.74,0.13,,33.0,252.0,701.0,40.0,220.0,256.0,171.0,17.0,53.0,5.0,8.0,12.0,,,,,,,,,,,,,,6.0,Continental arc,8.75,39.8,NEOGENE,1994; 2005
2.5,5.47,16.37,52.64,0.5,3.57,9.25,0.92,0.15,1.49,125.0,,,,46.0,1486.0,685.0,30.0,198.0,24.0,,104.0,,,,,,,,,,,,,,,Continental arc,15.21,38.79,,1993; 2006
3.6,10.03,13.97,50.44,0.1,0.41,8.0,1.09,0.17,12.19,8.0,,679.0,40.0,95.0,405.0,521.0,28.0,76.0,6.0,,,,,,,,,,,,,,,,,Continental arc,78.2,34.9,PERMIAN,2007
2.42,5.21,18.86,49.77,0.28,1.3,10.32,1.06,0.16,9.83,38.1,305.0,37.0,33.0,18.0,189.7,502.7,21.7,60.4,2.07,8.6,20.17,2.93,14.19,3.67,1.25,3.82,0.61,3.79,0.79,2.28,2.17,0.32,1.49,0.14,1.75,Continental arc,138.286,37.17,NEOGENE,2016
3.17,5.12,15.88,52.2,0.36,2.05,9.35,0.99,0.16,,22.11,,,,,679.5,697.6,19.4,74.45,2.21,8.8,21.28,3.27,15.69,4.0,1.22,3.99,0.58,3.4,0.74,2.02,1.83,0.3,2.85,0.3,0.93,Continental arc,158.328,56.123,NEOGENE,2019
3.55,6.59,17.1,50.42,0.41,1.67,7.26,1.45,0.14,,60.0,179.0,166.0,,113.0,386.0,506.0,22.5,235.0,16.0,37.4,77.4,8.87,32.7,6.0,1.86,5.66,0.78,4.45,0.89,2.56,2.23,0.36,5.76,1.1,8.04,Continental arc,133.1,35.5,MIOCENE,1997
2.35,7.72,15.59,51.87,0.17,0.21,8.0,1.13,0.18,,2.16,205.0,291.0,,158.0,130.0,195.0,20.5,79.1,8.95,14.7,24.9,3.44,14.3,3.29,1.14,3.81,0.65,3.86,0.81,2.18,1.89,0.29,2.02,1.89,1.97,Continental arc,130.25,33.25,,2009
2.95,5.8,18.5,52.0,0.129,0.78,9.97,0.89,0.151,,23.3,248.7,53.3,31.9,47.1,163.2,225.3,,96.4,4.6,,,,,,,,,,,,,,,,,Continental arc,25.4,36.6,,2009
3.61,6.1,17.83,49.49,0.24,0.8,8.55,2.26,0.15,9.51,7.9,374.0,13.0,39.1,26.5,251.0,387.0,32.9,100.0,12.4,11.3,28.0,4.06,18.6,5.18,1.59,5.65,0.97,5.99,1.21,3.31,3.08,0.45,2.67,0.7,1.37,Continental arc,162.528,57.893,QUATERNARY,2005
1.93,7.09,13.85,49.69,0.61,2.48,9.36,2.74,0.15,,100.0,,,,,895.0,841.0,,,,39.2,67.3,,33.8,7.86,2.64,5.82,,5.75,,2.33,,0.248,,,,Continental arc,140.5,42.0,PERMIAN,1977; 1979
2.92,6.1,17.33,46.7,0.52,1.64,10.32,2.4,0.16,9.61897971222139,28.0,306.0,97.0,37.0,53.0,631.0,737.0,22.0,161.0,,,,,,,,,,,,,,,,,,Continental arc,-3.321,34.433,NEOGENE,2005
2.57,6.16,17.2,49.45,0.57,2.14,11.28,0.92,0.16,7.88,68.0,264.0,56.4,32.0,43.2,940.0,715.0,25.9,160.0,17.8,45.2,90.9,10.7,41.7,8.26,2.16,6.9,0.93,5.0,0.91,2.45,2.3,0.36,3.72,1.19,14.9,Continental arc,15.21,38.79,,2008
2.11,8.32,15.83,46.48,0.32,1.14,10.87,2.15,0.17,10.38,38.0,323.0,195.0,49.0,69.0,440.0,652.0,20.9,121.0,28.1,29.5,,,,,,,,,,,,,,,6.4,Continental arc,129.9,33.1,CENOZOIC,2009
3.29,4.88,18.33,50.31,0.36,1.47,8.63,1.17,0.18,,22.0,309.0,28.0,41.0,32.0,553.0,625.0,24.0,106.0,7.0,,39.0,5.0,,,,,,,,,,,,,0.0,Continental arc,160.855,56.354,,2018
3.38,5.61,16.9,51.21,0.57,1.1,8.21,1.64,0.16,8.97,16.2,184.0,134.0,31.0,67.6,547.0,770.0,25.7,208.0,13.5,25.9,58.7,7.29,30.1,6.31,2.1,5.92,0.82,4.73,0.88,2.51,2.22,0.34,4.35,0.71,3.35,Continental arc,135.278,44.27,EOCENE,2022
2.56,7.71,16.99,48.5,0.19,0.34,11.35,1.12,0.16,8.76,5.0,227.0,78.0,,66.0,85.0,332.0,19.9,109.0,3.8,7.4,18.8,2.69,12.2,3.16,1.13,3.24,0.55,3.48,0.7,2.01,1.93,0.28,2.21,0.23,0.65,Continental arc,176.132,-38.493,,2014
2.76,8.26,15.73,52.85,0.14,0.73,9.48,0.92,0.16,8.98,12.0,254.0,260.0,,83.0,248.0,299.0,19.0,76.0,3.9,,17.0,,,,,,,,,,,,,,1.0,Continental arc,160.63,56.05,,2013
2.37,6.24,17.89,49.8,0.13,0.66,10.93,0.83,0.2,,11.0,313.0,79.0,40.0,30.0,327.0,331.0,17.0,46.39,0.906,4.38,13.1,1.95,9.47,2.72,0.88,2.69,0.44,2.79,0.61,1.79,1.68,0.273,1.46,0.0571,0.584,Continental arc,160.68,54.97,,2001; 2004; 2011; 2015; 2021
3.09,7.44,16.96,51.04,0.58,1.47,9.68,0.94,0.12,6.61,15.0,162.0,115.0,,125.0,1130.0,2450.0,17.0,165.0,9.2,,,,,,,,,,,,,,,,,Continental arc,133.0,35.0,CENOZOIC,1990
3.01,5.36,18.14,52.7,0.26,1.49,9.05,0.8,0.17,7.67,59.2,414.35,,,,1062.0,847.0,30.9,124.0,4.15,30.2,54.7,6.6,24.5,5.25,1.67,4.75,0.71,4.35,0.924,2.63,2.86,0.442,2.52,0.269,8.51,Continental arc,139.87,39.93,QUATERNARY,2015
3.09,8.13,17.1,50.97,0.3,0.88,9.28,1.05,0.15,7.82,18.7,220.0,325.0,,160.0,595.0,676.0,26.1,136.0,7.7,33.9,70.0,,32.3,5.76,1.73,,,,,,2.4,0.37,,,4.83,Continental arc,175.917,-36.583,,2000
2.57,6.3,17.37,50.71,0.44,2.34,11.38,0.81,0.14,7.52,73.3,254.8,144.8,33.3,54.6,1078.9,777.9,25.2,173.6,21.3,52.7,106.7,12.1,47.8,8.5,2.3,7.0,0.9,5.0,0.9,2.4,2.3,0.4,3.9,1.3,17.8,Continental arc,15.21,38.79,,2012
2.69,7.24,16.74,49.15,0.4,1.59,8.8,1.99,0.15,9.23206097730509,39.0,201.0,235.0,38.0,105.0,590.0,641.0,22.0,158.0,,,,,,,,,,,,,,,,,,Continental arc,-3.576,34.654,NEOGENE,2005
2.71,6.45,18.31,46.36,0.29,0.29,12.23,1.12,0.18,10.85,4.4,442.0,36.8,39.52,34.46,85.9,480.4,19.91,45.2,2.62,7.2,16.52,2.4,11.15,3.17,1.07,3.46,0.57,3.57,0.72,2.01,1.87,0.29,1.41,0.21,0.97,Continental arc,8.4,40.5,NEOGENE,2009
2.03,6.27,17.27,49.3,0.22,0.34,11.26,1.15,0.27,8.68,2.0,,194.0,33.0,18.0,330.0,440.0,33.0,125.0,5.0,12.0,31.0,,,3.9,1.3,,,,,,2.4,0.4,2.7,0.5,2.6,Continental arc,136.5,36.5,MIOCENE,1997
