Craton,REFERENCE,SAMPLE_ID,ROCK_NAME,LATITUDE,LONGITUDE,MIN_AGE,AGE,MAX_AGE,C_MIN_AGE,C_AGE,C_MAX_AGE,Arc_probability3,CITATIONS,TECTONIC SETTING,LOCATION,LOCATION COMMENT,LATITUDE MIN,LATITUDE MAX,LONGITUDE MIN,LONGITUDE MAX,LAND OR SEA,ELEVATION MIN,ELEVATION MAX,SAMPLE NAME,ROCK NAME,MIN. AGE (YRS.),MAX. AGE (YRS.),GEOL.,ERUPTION DAY,ERUPTION MONTH,ERUPTION YEAR,ROCK TEXTURE,ROCK TYPE,DRILL DEPTH MIN,DRILL DEPTHAX,ALTERATION,MINERAL,MATERIAL,SIO2(WT%),TIO2(WT%),B2O3(WT%),AL2O3(WT%),CR2O3(WT%),FE2O3(WT%),FEO(WT%),FEOT(WT%),CAO(WT%),MGO(WT%),MNO(WT%),NIO(WT%),K2O(WT%),NA2O(WT%),P2O5(WT%),H2O(WT%),H2OP(WT%),H2OM(WT%),H2OT(WT%),CO2(WT%),CO1(WT%),F(WT%),CL(WT%),CL2(WT%),OH(WT%),CH4(WT%),SO2(WT%),SO3(WT%),SO4(WT%),S(WT%),LOI(WT%),VOLATILES(WT%),O(WT%),OTHERS(WT%),HE(CCM/G),HE(CCMSTP/G),HE3(CCMSTP/G),HE3(AT/G),HE4(CCM/G),HE4(CCMSTP/G),HE4(AT/G),HE4(MOLE/G),HE4(NCC/G),HE(NCC/G),LI(PPM),BE(PPM),B(PPM),C(PPM),CO2(PPM),F(PPM),NA(PPM),MG(PPM),AL(PPM),P(PPM),S(PPM),CL(PPM),K(PPM),CA(PPM),SC(PPM),TI(PPM),V(PPM),CR(PPM),MN(PPM),FE(PPM),CO(PPM),NI(PPM),CU(PPM),ZN(PPM),GA(PPM),GE(PPM),AS(PPM),SE(PPM),BR(PPM),RB(PPM),SR(PPM),Y(PPM),ZR(PPM),NB(PPM),MO(PPM),RU(PPM),RH(PPM),PD(PPM),AG(PPM),CD(PPM),IN(PPM),SN(PPM),SB(PPM),TE(PPM),I(PPM),CS(PPM),BA(PPM),LA(PPM),CE(PPM),PR(PPM),ND(PPM),SM(PPM),EU(PPM),GD(PPM),TB(PPM),DY(PPM),HO(PPM),ER(PPM),TM(PPM),YB(PPM),LU(PPM),HF(PPM),TA(PPM),W(PPM),RE(PPM),OS(PPM),IR(PPM),PT(PPM),AU(PPM),HG(PPM),TL(PPM),PB(PPM),BI(PPM),TH(PPM),U(PPM),ND143_ND144,ND143_ND144_INI,EPSILON_ND,SR87_SR86,SR87_SR86_INI,PB206_PB204,PB206_PB204_INI,PB207_PB204,PB207_PB204_INI,PB208_PB204,PB208_PB204_INI,OS184_OS188,OS186_OS188,OS187_OS186,OS187_OS188,RE187_OS186,RE187_OS188,HF176_HF177,HE3_HE4,HE3_HE4(R/R(A)),HE4_HE3,HE4_HE3(R/R(A)),K40_AR40,AR40_K40,UNIQUE_ID,Unnamed: 171
Superior,"GEOCHEMICAL DIVERSITY IN OCEANIC KOMATIITES AND BASALTS FROM THE LATE ARCHEAN WAWA GREENSTONE BELTS, SUPERIOR PROVINCE, CANADA: TRACE ELEMENT AND ND ISOTOPE EVIDENCE FOR A HETEROGENEOUS MANTLE",SC21-2,BASALT,48.8,-87.27,2500.0,ARCHEAN,3850.0,2700.0,2725.0,2750.0,0.003608743,"GEOCHEMICAL DIVERSITY IN OCEANIC KOMATIITES AND BASALTS FROM THE LATE ARCHEAN WAWA GREENSTONE BELTS, SUPERIOR PROVINCE, CANADA: TRACE ELEMENT AND ND ISOTOPE EVIDENCE FOR A HETEROGENEOUS MANTLE",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),Superior,,48.8,48.8,-87.27,-87.27,,,,SC21-2,BASALT,2500000000.0,3850000000.0,PALEO,,,,,BASALT,,,,,WR,52.3,0.33,,14.8,,,,9.27,9.93,5.16,0.23,,0.08,2.15,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,,282.0,467.0,,,,125.0,,,,,,,,,,28.8,91.0,5.15,,,,,,,,,,,,,,5.22,14.32,2.11,10.17,3.47,1.03,4.45,0.71,5.15,1.03,3.13,,1.74,0.44,2.44,0.28,,,,,,,,,,,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior,"GEOCHEMICAL DIVERSITY IN OCEANIC KOMATIITES AND BASALTS FROM THE LATE ARCHEAN WAWA GREENSTONE BELTS, SUPERIOR PROVINCE, CANADA: TRACE ELEMENT AND ND ISOTOPE EVIDENCE FOR A HETEROGENEOUS MANTLE",SC-23,BASALT,48.8,-87.27,2500.0,ARCHEAN,3850.0,2700.0,2725.0,2750.0,0.00406323,"GEOCHEMICAL DIVERSITY IN OCEANIC KOMATIITES AND BASALTS FROM THE LATE ARCHEAN WAWA GREENSTONE BELTS, SUPERIOR PROVINCE, CANADA: TRACE ELEMENT AND ND ISOTOPE EVIDENCE FOR A HETEROGENEOUS MANTLE",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),Superior,,48.8,48.8,-87.27,-87.27,,,,SC-23,BASALT,2500000000.0,3850000000.0,PALEO,,,,,BASALT,,,,,WR,50.0,0.33,,15.7,,,,9.63,11.4,4.03,0.25,,0.16,2.67,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,,273.0,434.0,,,,152.0,,,,,,,,,,21.7,55.0,2.99,,,,,,,,,,,,,,3.01,8.25,1.26,6.27,2.28,0.78,2.9,0.46,3.29,0.68,2.25,,2.12,0.32,1.49,0.16,,,,,,,,,,,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior,"GEOCHEMICAL DIVERSITY IN OCEANIC KOMATIITES AND BASALTS FROM THE LATE ARCHEAN WAWA GREENSTONE BELTS, SUPERIOR PROVINCE, CANADA: TRACE ELEMENT AND ND ISOTOPE EVIDENCE FOR A HETEROGENEOUS MANTLE",SC95-106,BASALT,48.8,-87.27,2500.0,ARCHEAN,3850.0,2700.0,2725.0,2750.0,0.011927817,"GEOCHEMICAL DIVERSITY IN OCEANIC KOMATIITES AND BASALTS FROM THE LATE ARCHEAN WAWA GREENSTONE BELTS, SUPERIOR PROVINCE, CANADA: TRACE ELEMENT AND ND ISOTOPE EVIDENCE FOR A HETEROGENEOUS MANTLE",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),Superior,,48.8,48.8,-87.27,-87.27,,,,SC95-106,BASALT,2500000000.0,3850000000.0,PALEO,,,,,BASALT,,,,,WR,49.53,0.33,,14.77,,,,12.92,10.36,6.67,0.24,,0.52,2.38,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,,371.0,627.0,,,58.0,133.0,,,,,,,,,,24.6,66.0,3.15,,,,,,,,,,,,,,3.43,9.24,1.34,8.17,2.69,0.961,3.64,0.627,4.45,0.991,2.94,,2.84,0.415,2.22,0.13,,,,,,,,,,,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior,"GEOCHEMICAL DIVERSITY IN OCEANIC KOMATIITES AND BASALTS FROM THE LATE ARCHEAN WAWA GREENSTONE BELTS, SUPERIOR PROVINCE, CANADA: TRACE ELEMENT AND ND ISOTOPE EVIDENCE FOR A HETEROGENEOUS MANTLE",SC95-114,BASALT,48.8,-87.27,2500.0,ARCHEAN,3850.0,2700.0,2725.0,2750.0,0.018614853,"GEOCHEMICAL DIVERSITY IN OCEANIC KOMATIITES AND BASALTS FROM THE LATE ARCHEAN WAWA GREENSTONE BELTS, SUPERIOR PROVINCE, CANADA: TRACE ELEMENT AND ND ISOTOPE EVIDENCE FOR A HETEROGENEOUS MANTLE",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),Superior,,48.8,48.8,-87.27,-87.27,,,,SC95-114,BASALT,2500000000.0,3850000000.0,PALEO,,,,,BASALT,,,,,WR,50.21,0.33,,14.28,,,,13.82,11.47,5.42,0.21,,0.03,1.64,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,373.0,82.0,,,55.0,71.0,,,,,,,,,,31.5,91.0,4.33,,,,,,,,,,,,,,5.85,15.43,2.33,10.39,3.26,1.262,4.8,0.837,5.51,1.251,3.6,,3.46,0.5,2.57,0.27,,,,,,,,,,,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior,"GEOCHEMICAL DIVERSITY IN OCEANIC KOMATIITES AND BASALTS FROM THE LATE ARCHEAN WAWA GREENSTONE BELTS, SUPERIOR PROVINCE, CANADA: TRACE ELEMENT AND ND ISOTOPE EVIDENCE FOR A HETEROGENEOUS MANTLE",SC95-115,BASALT,48.8,-87.27,2500.0,ARCHEAN,3850.0,2700.0,2725.0,2750.0,0.004459834,"GEOCHEMICAL DIVERSITY IN OCEANIC KOMATIITES AND BASALTS FROM THE LATE ARCHEAN WAWA GREENSTONE BELTS, SUPERIOR PROVINCE, CANADA: TRACE ELEMENT AND ND ISOTOPE EVIDENCE FOR A HETEROGENEOUS MANTLE",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),Superior,,48.8,48.8,-87.27,-87.27,,,,SC95-115,BASALT,2500000000.0,3850000000.0,PALEO,,,,,BASALT,,,,,WR,51.59,0.33,,13.96,,,,12.56,10.91,4.86,0.21,,0.26,2.86,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,,390.0,88.0,,,55.0,73.0,,,,,,,,,,32.7,93.0,4.41,,,,,,,,,,,,,,5.79,15.35,2.2,11.16,3.6,1.123,4.77,0.807,5.43,1.189,3.37,,3.16,0.491,2.45,0.28,,,,,,,,,,,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior,"GEOCHEMICAL DIVERSITY IN OCEANIC KOMATIITES AND BASALTS FROM THE LATE ARCHEAN WAWA GREENSTONE BELTS, SUPERIOR PROVINCE, CANADA: TRACE ELEMENT AND ND ISOTOPE EVIDENCE FOR A HETEROGENEOUS MANTLE",SC95-119,BASALT,48.8,-87.27,2500.0,ARCHEAN,3850.0,2700.0,2725.0,2750.0,0.025889272,"GEOCHEMICAL DIVERSITY IN OCEANIC KOMATIITES AND BASALTS FROM THE LATE ARCHEAN WAWA GREENSTONE BELTS, SUPERIOR PROVINCE, CANADA: TRACE ELEMENT AND ND ISOTOPE EVIDENCE FOR A HETEROGENEOUS MANTLE",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),Superior,,48.8,48.8,-87.27,-87.27,,,,SC95-119,BASALT,2500000000.0,3850000000.0,PALEO,,,,,BASALT,,,,,WR,53.6,0.33,,12.3,,,,14.94,5.3,3.9,0.15,,0.41,4.93,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,,351.0,27.0,,,49.0,30.0,,,,,,,,,,66.2,244.0,13.32,,,,,,,,,,,,,,14.44,40.2,5.63,28.75,8.67,2.519,10.73,1.802,12.28,2.601,7.35,,7.12,1.085,6.32,0.76,,,,,,,,,,,1.54,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior,"GEOCHEMICAL DIVERSITY IN OCEANIC KOMATIITES AND BASALTS FROM THE LATE ARCHEAN WAWA GREENSTONE BELTS, SUPERIOR PROVINCE, CANADA: TRACE ELEMENT AND ND ISOTOPE EVIDENCE FOR A HETEROGENEOUS MANTLE",SC95-126,BASALT,48.8,-87.27,2500.0,ARCHEAN,3850.0,2700.0,2725.0,2750.0,0.017730618,"GEOCHEMICAL DIVERSITY IN OCEANIC KOMATIITES AND BASALTS FROM THE LATE ARCHEAN WAWA GREENSTONE BELTS, SUPERIOR PROVINCE, CANADA: TRACE ELEMENT AND ND ISOTOPE EVIDENCE FOR A HETEROGENEOUS MANTLE",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),Superior,,48.8,48.8,-87.27,-87.27,,,,SC95-126,BASALT,2500000000.0,3850000000.0,PALEO,,,,,BASALT,,,,,WR,50.32,0.33,,14.44,,,,14.1,8.53,5.04,0.19,,0.21,3.51,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,,307.0,153.0,,,48.0,40.0,,,,,,,,,,36.6,133.0,7.22,,,,,,,,,,,,,,7.38,20.42,3.05,15.41,4.67,1.663,5.52,0.949,6.08,1.298,3.7,,3.72,0.548,3.34,0.44,,,,,,,,,,,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior,"GEOCHEMICAL DIVERSITY IN OCEANIC KOMATIITES AND BASALTS FROM THE LATE ARCHEAN WAWA GREENSTONE BELTS, SUPERIOR PROVINCE, CANADA: TRACE ELEMENT AND ND ISOTOPE EVIDENCE FOR A HETEROGENEOUS MANTLE",SC95-23,BASALT,48.8,-87.27,2500.0,ARCHEAN,3850.0,2700.0,2725.0,2750.0,0.003608627,"GEOCHEMICAL DIVERSITY IN OCEANIC KOMATIITES AND BASALTS FROM THE LATE ARCHEAN WAWA GREENSTONE BELTS, SUPERIOR PROVINCE, CANADA: TRACE ELEMENT AND ND ISOTOPE EVIDENCE FOR A HETEROGENEOUS MANTLE",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),Superior,,48.8,48.8,-87.27,-87.27,,,,SC95-23,BASALT,2500000000.0,3850000000.0,PALEO,,,,,BASALT,,,,,WR,53.1,0.33,,14.8,,,,13.95,4.64,4.8,0.39,,0.4,2.95,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,,338.0,618.0,,,52.0,70.0,,,,,,,,,,36.12,206.0,14.57,,,,,,,,,,,,,,16.47,44.63,5.87,29.93,7.27,2.1,7.09,1.09,6.85,1.37,3.77,,3.45,0.49,4.8,0.48,,,,,,,,,,,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior,"GEOCHEMICAL DIVERSITY IN OCEANIC KOMATIITES AND BASALTS FROM THE LATE ARCHEAN WAWA GREENSTONE BELTS, SUPERIOR PROVINCE, CANADA: TRACE ELEMENT AND ND ISOTOPE EVIDENCE FOR A HETEROGENEOUS MANTLE",SC95-38,BASALT,48.8,-87.27,2500.0,ARCHEAN,3850.0,2700.0,2725.0,2750.0,0.002571464,"GEOCHEMICAL DIVERSITY IN OCEANIC KOMATIITES AND BASALTS FROM THE LATE ARCHEAN WAWA GREENSTONE BELTS, SUPERIOR PROVINCE, CANADA: TRACE ELEMENT AND ND ISOTOPE EVIDENCE FOR A HETEROGENEOUS MANTLE",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),Superior,,48.8,48.8,-87.27,-87.27,,,,SC95-38,BASALT,2500000000.0,3850000000.0,PALEO,,,,,BASALT,,,,,WR,50.8,0.33,,13.4,,,,13.68,9.22,6.03,0.2,,0.21,2.24,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,,313.0,20.0,,,60.0,52.0,,,,,,,,,,38.3,121.0,6.42,,,,,,,,,,,,,,7.52,20.51,3.02,15.25,4.3,1.339,5.72,0.977,6.85,1.407,4.06,,4.2,0.648,3.53,0.41,,,,,,,,,,,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior,"GEOCHEMICAL DIVERSITY IN OCEANIC KOMATIITES AND BASALTS FROM THE LATE ARCHEAN WAWA GREENSTONE BELTS, SUPERIOR PROVINCE, CANADA: TRACE ELEMENT AND ND ISOTOPE EVIDENCE FOR A HETEROGENEOUS MANTLE",SC95-39,BASALT,48.8,-87.27,2500.0,ARCHEAN,3850.0,2700.0,2725.0,2750.0,0.03914465,"GEOCHEMICAL DIVERSITY IN OCEANIC KOMATIITES AND BASALTS FROM THE LATE ARCHEAN WAWA GREENSTONE BELTS, SUPERIOR PROVINCE, CANADA: TRACE ELEMENT AND ND ISOTOPE EVIDENCE FOR A HETEROGENEOUS MANTLE",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),Superior,,48.8,48.8,-87.27,-87.27,,,,SC95-39,BASALT,2500000000.0,3850000000.0,PALEO,,,,,BASALT,,,,,WR,49.62,0.33,,14.22,,,,12.71,8.5,6.65,0.32,,0.78,3.03,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,,277.0,199.0,,,53.0,122.0,,,,,,,,,,21.0,132.0,8.13,,,,,,,,,,,,,,12.65,32.98,4.76,21.6,4.86,1.762,4.69,0.685,4.07,0.824,2.21,,1.97,0.312,3.1,0.44,,,,,,,,,,,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior,"GEOCHEMICAL DIVERSITY IN OCEANIC KOMATIITES AND BASALTS FROM THE LATE ARCHEAN WAWA GREENSTONE BELTS, SUPERIOR PROVINCE, CANADA: TRACE ELEMENT AND ND ISOTOPE EVIDENCE FOR A HETEROGENEOUS MANTLE",SC95-53,BASALT,48.8,-87.27,2500.0,ARCHEAN,3850.0,2700.0,2725.0,2750.0,0.044723183,"GEOCHEMICAL DIVERSITY IN OCEANIC KOMATIITES AND BASALTS FROM THE LATE ARCHEAN WAWA GREENSTONE BELTS, SUPERIOR PROVINCE, CANADA: TRACE ELEMENT AND ND ISOTOPE EVIDENCE FOR A HETEROGENEOUS MANTLE",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),Superior,,48.8,48.8,-87.27,-87.27,,,,SC95-53,BASALT,2500000000.0,3850000000.0,PALEO,,,,,BASALT,,,,,WR,49.11,0.33,,10.55,,,,12.51,8.17,16.3,0.22,,0.08,1.01,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,252.0,1770.0,,,92.0,546.0,,,,,,,,,,15.1,49.0,1.81,,,,,,,,,,,,,,2.37,6.37,0.91,4.63,1.66,0.748,2.29,0.384,2.58,0.582,1.65,,1.48,0.177,1.37,0.14,,,,,,,,,,,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior,"GEOCHEMICAL DIVERSITY IN OCEANIC KOMATIITES AND BASALTS FROM THE LATE ARCHEAN WAWA GREENSTONE BELTS, SUPERIOR PROVINCE, CANADA: TRACE ELEMENT AND ND ISOTOPE EVIDENCE FOR A HETEROGENEOUS MANTLE",SC95-54,BASALT,48.8,-87.27,2500.0,ARCHEAN,3850.0,2700.0,2725.0,2750.0,0.049513858,"GEOCHEMICAL DIVERSITY IN OCEANIC KOMATIITES AND BASALTS FROM THE LATE ARCHEAN WAWA GREENSTONE BELTS, SUPERIOR PROVINCE, CANADA: TRACE ELEMENT AND ND ISOTOPE EVIDENCE FOR A HETEROGENEOUS MANTLE",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),Superior,,48.8,48.8,-87.27,-87.27,,,,SC95-54,BASALT,2500000000.0,3850000000.0,PALEO,,,,,BASALT,,,,,WR,48.1,0.33,,11.3,,,,10.98,11.0,9.57,0.2,,0.1,1.79,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,,294.0,1390.0,,,72.0,245.0,,,,,,,,,,15.9,38.0,1.82,,,,,,,,,,,,,,2.66,6.79,0.98,5.58,1.8,0.619,2.43,0.433,2.9,0.629,1.71,,1.5,0.227,1.07,0.07,,,,,,,,,,,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior,"GEOCHEMICAL DIVERSITY IN OCEANIC KOMATIITES AND BASALTS FROM THE LATE ARCHEAN WAWA GREENSTONE BELTS, SUPERIOR PROVINCE, CANADA: TRACE ELEMENT AND ND ISOTOPE EVIDENCE FOR A HETEROGENEOUS MANTLE",SC95-7,BASALT,48.8,-87.27,2500.0,ARCHEAN,3850.0,2700.0,2725.0,2750.0,0.056903064,"GEOCHEMICAL DIVERSITY IN OCEANIC KOMATIITES AND BASALTS FROM THE LATE ARCHEAN WAWA GREENSTONE BELTS, SUPERIOR PROVINCE, CANADA: TRACE ELEMENT AND ND ISOTOPE EVIDENCE FOR A HETEROGENEOUS MANTLE",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),Superior,,48.8,48.8,-87.27,-87.27,,,,SC95-7,BASALT,2500000000.0,3850000000.0,PALEO,,,,,BASALT,,,,,WR,51.41,0.33,,11.38,,,,10.53,8.86,13.3,0.19,,0.54,1.95,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,,262.0,1304.0,,,73.0,399.0,,,,,,,,,,15.0,41.0,1.68,,,,,,,,,,,,,,2.2,5.8,0.87,4.53,1.5,0.86,1.99,0.36,2.49,0.51,1.51,,1.39,0.2,1.18,0.11,,,,,,,,,,,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior,"GEOCHEMICAL DIVERSITY IN OCEANIC KOMATIITES AND BASALTS FROM THE LATE ARCHEAN WAWA GREENSTONE BELTS, SUPERIOR PROVINCE, CANADA: TRACE ELEMENT AND ND ISOTOPE EVIDENCE FOR A HETEROGENEOUS MANTLE",SC95-81,BASALT,48.8,-87.27,2500.0,ARCHEAN,3850.0,2700.0,2725.0,2750.0,0.079989031,"GEOCHEMICAL DIVERSITY IN OCEANIC KOMATIITES AND BASALTS FROM THE LATE ARCHEAN WAWA GREENSTONE BELTS, SUPERIOR PROVINCE, CANADA: TRACE ELEMENT AND ND ISOTOPE EVIDENCE FOR A HETEROGENEOUS MANTLE",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),Superior,,48.8,48.8,-87.27,-87.27,,,,SC95-81,BASALT,2500000000.0,3850000000.0,PALEO,,,,,BASALT,,,,,WR,48.35,0.33,,16.05,,,,12.01,9.12,8.82,0.21,,0.3,2.8,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,,401.0,293.0,,,46.0,118.0,,,,,,,,,,22.6,57.0,2.17,,,,,,,,,,,,,,3.29,8.38,1.3,6.52,1.95,0.747,2.78,0.491,3.38,0.706,2.14,,2.06,0.307,1.71,0.17,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior,"GEOCHEMICAL DIVERSITY IN OCEANIC KOMATIITES AND BASALTS FROM THE LATE ARCHEAN WAWA GREENSTONE BELTS, SUPERIOR PROVINCE, CANADA: TRACE ELEMENT AND ND ISOTOPE EVIDENCE FOR A HETEROGENEOUS MANTLE",SC95-85,BASALT,48.8,-87.27,2500.0,ARCHEAN,3850.0,2700.0,2725.0,2750.0,0.041366078,"GEOCHEMICAL DIVERSITY IN OCEANIC KOMATIITES AND BASALTS FROM THE LATE ARCHEAN WAWA GREENSTONE BELTS, SUPERIOR PROVINCE, CANADA: TRACE ELEMENT AND ND ISOTOPE EVIDENCE FOR A HETEROGENEOUS MANTLE",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),Superior,,48.8,48.8,-87.27,-87.27,,,,SC95-85,BASALT,2500000000.0,3850000000.0,PALEO,,,,,BASALT,,,,,WR,52.14,0.33,,16.57,,,,11.16,10.02,3.69,0.22,,0.49,2.89,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,,289.0,231.0,,,66.0,129.0,,,,,,,,,,24.2,69.0,2.06,,,,,,,,,,,,,,3.52,9.26,1.53,8.3,2.86,0.987,3.88,0.661,4.45,0.985,2.83,,2.74,0.433,1.84,0.14,,,,,,,,,,,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior,"GEOCHEMICAL DIVERSITY IN OCEANIC KOMATIITES AND BASALTS FROM THE LATE ARCHEAN WAWA GREENSTONE BELTS, SUPERIOR PROVINCE, CANADA: TRACE ELEMENT AND ND ISOTOPE EVIDENCE FOR A HETEROGENEOUS MANTLE",SC96-8,BASALT,48.8,-87.27,2500.0,ARCHEAN,3850.0,2700.0,2725.0,2750.0,0.015106559,"GEOCHEMICAL DIVERSITY IN OCEANIC KOMATIITES AND BASALTS FROM THE LATE ARCHEAN WAWA GREENSTONE BELTS, SUPERIOR PROVINCE, CANADA: TRACE ELEMENT AND ND ISOTOPE EVIDENCE FOR A HETEROGENEOUS MANTLE",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),Superior,,48.8,48.8,-87.27,-87.27,,,,SC96-8,BASALT,2500000000.0,3850000000.0,PALEO,,,,,BASALT,,,,,WR,47.08,0.33,,10.8,,,,14.22,8.17,15.4,0.23,,0.63,0.95,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,234.0,1229.0,,,90.0,504.0,,,,,,,,,,21.0,66.0,4.03,,,,,,,,,,,,,,5.01,13.0,1.86,9.0,2.73,0.93,3.3,0.57,3.67,0.83,2.38,,2.21,0.36,1.89,0.24,,,,,,,,,,,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior,"GEOCHEMICAL DIVERSITY IN OCEANIC KOMATIITES AND BASALTS FROM THE LATE ARCHEAN WAWA GREENSTONE BELTS, SUPERIOR PROVINCE, CANADA: TRACE ELEMENT AND ND ISOTOPE EVIDENCE FOR A HETEROGENEOUS MANTLE",SC97-5,BASALT,48.8,-87.27,2500.0,ARCHEAN,3850.0,2700.0,2725.0,2750.0,0.002794203,"GEOCHEMICAL DIVERSITY IN OCEANIC KOMATIITES AND BASALTS FROM THE LATE ARCHEAN WAWA GREENSTONE BELTS, SUPERIOR PROVINCE, CANADA: TRACE ELEMENT AND ND ISOTOPE EVIDENCE FOR A HETEROGENEOUS MANTLE",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),Superior,,48.8,48.8,-87.27,-87.27,,,,SC97-5,BASALT,2500000000.0,3850000000.0,PALEO,,,,,BASALT,,,,,WR,46.04,0.33,,13.33,,,,15.69,8.12,9.44,0.23,,0.6,2.14,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,,231.0,341.0,,,66.0,338.0,,,,,,,,,,29.4,157.0,10.12,,,,,,,,,,,,,,9.33,28.55,4.34,21.67,5.6,2.046,6.23,0.897,5.43,1.108,3.16,,2.78,0.413,3.88,0.53,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior,"GEOCHEMICAL DIVERSITY IN OCEANIC KOMATIITES AND BASALTS FROM THE LATE ARCHEAN WAWA GREENSTONE BELTS, SUPERIOR PROVINCE, CANADA: TRACE ELEMENT AND ND ISOTOPE EVIDENCE FOR A HETEROGENEOUS MANTLE",SC97-7,BASALT,48.8,-87.27,2500.0,ARCHEAN,3850.0,2700.0,2725.0,2750.0,0.003027012,"GEOCHEMICAL DIVERSITY IN OCEANIC KOMATIITES AND BASALTS FROM THE LATE ARCHEAN WAWA GREENSTONE BELTS, SUPERIOR PROVINCE, CANADA: TRACE ELEMENT AND ND ISOTOPE EVIDENCE FOR A HETEROGENEOUS MANTLE",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),Superior,,48.8,48.8,-87.27,-87.27,,,,SC97-7,BASALT,2500000000.0,3850000000.0,PALEO,,,,,BASALT,,,,,WR,51.06,0.33,,13.82,,,,13.83,9.32,6.04,0.23,,0.52,2.34,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,314.0,171.0,,,104.0,103.0,,,,,,,,,,27.4,89.0,4.15,,,,,,,,,,,,,,4.49,14.43,2.37,11.85,3.24,0.995,4.29,0.697,4.91,1.031,3.09,,3.16,0.486,2.48,0.27,,,,,,,,,,,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,
